id,name,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
0TpDsy7yr0DKTJpeYCnHRU,Lonely Avenue,Ray Charles,0.708,0.258,1,-10.457,1,0.035,0.757,0.0,0.154,0.634,72.002,4.0
5bOzGKzVntIMEdALSgEgr1,Kung Maibabalik Ko Lang,Regine Velasquez,0.402,0.39,3,-8.709,0,0.031,0.748,0.0,0.221,0.3989999999999999,84.99600000000002,4.0
0bkpTrd6fuuvToyji9ri5I,Goonies 2,The Advantage,0.498,0.66,0,-12.608,1,0.0302,0.003,0.8059999999999999,0.11,0.924,166.80599999999995,4.0
0RBDykcx22ihPOzg5gHwa2,Introduction II,Silver Jews,0.429,0.28,0,-13.588,1,0.0428,0.797,2.5e-05,0.0674,0.506,124.382,3.0
3niFOS1tdGt6qx0vb0cCs8,Tennessee,Silver Jews,0.419,0.412,7,-11.292,1,0.0351,0.32,4.85e-05,0.129,0.11,114.739,4.0
1fJrgZzZXzKUksly5hFCl2,Gardez Vos Rêves,Georges Moustaki,0.649,0.3379999999999999,4,-9.345,0,0.0345,0.895,6.18e-05,0.132,0.851,104.755,3.0
2BbAEA0tCVOEJCc55rWOJr,It's All Over - BBC Top Gear Session,Deep Purple,0.318,0.6609999999999999,9,-7.285,0,0.128,0.846,0.0577,0.2269999999999999,0.428,121.762,4.0
5xXTlFF3SOmAaEpZA9KCJm,Hellfire,Beyond Twilight,0.322,0.472,7,-7.7120000000000015,1,0.0454,0.000408,0.0049,0.309,0.113,110.386,4.0
4kpIHRmMHNpCQQviRFgDJM,Chimp Jazz [Boston],Various Artists,0.599,0.916,1,-9.375,1,0.0687,0.0176,0.519,0.0894,0.88,125.015,3.0
2Wj8Zj19GS2CVzScyIef7M,Atlantic City (Gonna Make a Million Tonight),East River Pipe,0.238,0.449,9,-12.438,1,0.0355,0.758,0.804,0.0444,0.143,78.94800000000002,4.0
78YEh2tn83Ipb86uhWILjL,The Gathering,Amorphis,0.158,0.954,1,-5.228,1,0.086,1.58e-05,0.861,0.0714,0.08,65.25,4.0
41deyapVaU1m3tsEl2tUgX,Rich Interior Life,Ben Sidran,0.902,0.466,5,-12.405,1,0.043,0.579,0.0357,0.11,0.883,118.075,4.0
2O7Ejqyzorz1A5rEEjxhP0,I'm The One,Doyle Bramhall II,0.291,0.898,7,-5.247000000000001,0,0.0983,0.342,0.1009999999999999,0.11,0.514,92.944,4.0
4sZ8rmVyIG1xCwnGYII4oQ,Zigeunerweisen - Instrumental,"Mike Marshall', 'Edgar Meyer', 'Béla Fleck",0.284,0.0927,2,-21.173,0,0.0555,0.949,0.81,0.1119999999999999,0.151,68.283,3.0
4Uq651l1xT1kd3XoyBoCz9,Ley De Los Gitanos: Romero,Ruben Romero/Terry Muska/Frank Corrales/Ben Tavera King,0.39,0.401,2,-11.667,1,0.0477,0.8590000000000001,0.906,0.145,0.539,116.299,4.0
35Qi6N6wkHgGG0AzTvq5OP,"Here We Come a Wassailing, Pt. 2",Marah,0.748,0.4,2,-7.2189999999999985,1,0.0556,0.912,0.0,0.495,0.963,108.824,4.0
7cLrKZEhIi6zCZpm9Cx3U5,Good Times,Ozzy Osbourne,0.573,0.774,7,-5.27,1,0.04,0.0126,0.0,0.4529999999999999,0.351,117.107,4.0
7cEbKXTAjfV8eJ6sWULjQL,Bobby,Kid Spatula,0.535,0.241,7,-20.607,1,0.037,0.957,0.909,0.1639999999999999,0.0594,119.894,4.0
27z7JMGg7jUgdjpvgVLGbO,Ten Cents a Dance,Megan Mullally & Supreme Music Program,0.4629999999999999,0.204,3,-16.596,1,0.0708,0.949,0.000131,0.187,0.348,126.476,5.0
4oFEyb6kuJxqPl5eKkVcbh,Tender Mercies,Jami Smith,0.48,0.412,8,-9.804,0,0.0266,0.449,0.00121,0.0969,0.148,102.167,4.0
03b8mHaSuCJiZGTAdcHyQ7,Ontogeny of Behavior,Cephalic Carnage,0.568,0.754,6,-7.542999999999997,1,0.0452,0.0033399999999999,0.828,0.0667,0.143,121.992,4.0
2A5wsFh5CsplWQN8pj7obL,Outrageous,Britney Spears,0.823,0.6459999999999999,7,-7.691,1,0.044,0.037,2.9e-05,0.0936,0.867,105.01,4.0
4o0QFE4VT9xzW28mS7RD4Q,Everytime - Above & Beyond's Club Mix,"Britney Spears', 'Jono Grant', 'Tony McGuinness', 'Paavo Siljamäki",0.563,0.937,8,-5.2410000000000005,1,0.052,0.00025,0.8370000000000001,0.0744,0.784,135.001,4.0
5KDHaLF6L6dyB2g8JviDLl,Satellite,Indochine,0.5920000000000001,0.903,5,-6.541,1,0.0331,0.0207,1.13e-05,0.181,0.401,139.04399999999998,4.0
5Oce0uLURDglNxkV7wQ3e6,Cry Me A River,Aerosmith,0.222,0.467,11,-11.644,0,0.0355,0.0586,0.0,0.0847,0.198,191.919,3.0
1Kz1JHZnh9JX3AJFVKuNko,Swing Am Abend,Udo Jürgens,0.442,0.882,7,-4.287,1,0.0765,0.745,0.0,0.195,0.794,97.753,4.0
6ueTBJrlChwAZuJStuhg0o,The Mezz,Radioactive Man,0.669,0.519,2,-12.579,0,0.0494,0.0724,0.8859999999999999,0.115,0.1669999999999999,128.062,4.0
1ZH41dkdR51mDm9u8IXZIh,Jeremy - Brendan O'Brien Mix,Pearl Jam,0.292,0.96,2,-3.954,1,0.0883,0.00397,5.33e-06,0.11,0.245,112.027,4.0
4FJ6739dXs7zeHTuukS2gl,Woodworm,Phonosynthese,0.861,0.4629999999999999,7,-17.316,0,0.0589,0.499,0.9,0.237,0.545,105.016,4.0
39K9Ytu2cixMVpwrquLU6V,Multiply,Slum Village,0.8029999999999999,0.5710000000000001,11,-4.234,0,0.18,0.0677,3.03e-05,0.049,0.515,96.094,4.0
3nlaJWCbXv5X7GwKchFVPy,Terminal 着、即 Dance,chelmico,0.905,0.7190000000000001,11,-5.587999999999999,1,0.125,0.0751,0.0,0.0436,0.767,100.028,4.0
3oVORNU9JmVhgXPIrgqdT5,Just You and I,Leon Redbone,0.617,0.251,3,-15.392,1,0.0453,0.955,0.0505,0.17,0.6609999999999999,78.676,4.0
3djylDiLSl4U2650qgRkBU,"from Hungarian Dances: no. 7, Allegretto","Johannes Brahms', 'Huijnen & Grotenhuis', 'Marieke Grotenhuis', 'Cécile Huijnen",0.4379999999999999,0.0692,9,-19.965,1,0.0703,0.973,0.00847,0.0723,0.4970000000000001,99.943,5.0
0yvI2NupxfOYwvJf8n3gQa,Two Old Friends,Brother Henry,0.607,0.765,7,-6.5520000000000005,1,0.0335,0.0622,0.0,0.784,0.868,125.811,4.0
2DgOS1RGxy2yRf7dzduCr1,Somebody's Back In Town,Ricky Van Shelton,0.685,0.374,4,-12.678,1,0.0267,0.18,0.0,0.138,0.894,138.438,3.0
4LjLE8Lid9zqljFH12LaYE,Don't Send Me No Angels,Ricky Van Shelton,0.599,0.266,4,-14.683,1,0.0231,0.3989999999999999,1.62e-05,0.148,0.412,90.181,4.0
3KPkaVw6To9ewZTXu5QTdW,Coming Backwards,The Alarm,0.525,0.853,5,-4.846,1,0.11,0.00533,0.0,0.1689999999999999,0.561,124.107,4.0
7nbG2lFvPsPb0onYJbMQ70,"Prelude in D Minor, Op. 23, No. 3",Ian Hobson,0.415,0.1009999999999999,10,-24.288,1,0.0369,0.993,0.894,0.0894,0.258,81.927,3.0
0yXzuNfO2LtBj0HBSjGX2w,"Dancing in the Streets - 7"" Version",Boney M.,0.535,0.87,9,-7.812,0,0.0528,0.305,0.2789999999999999,0.1,0.934,113.764,4.0
6QWPlAc5yvXXp8a6585GZF,Moonday,Praga Khan,0.522,0.8740000000000001,9,-5.47,0,0.0384,0.0011,0.0018899999999999,0.0654,0.4320000000000001,145.208,4.0
3aFtdenjMzAaMukL26384q,A Song of the Only Child,Chris Knox,0.603,0.0517,9,-22.434,1,0.0359,0.735,1.02e-05,0.1369999999999999,0.156,115.309,4.0
1qbXbxl5MWcW9zZ1iAgWFd,Die Bäume meiner Kinderzeit,Udo Jürgens,0.472,0.5,7,-8.852,1,0.0304,0.494,0.0013599999999999,0.122,0.809,105.658,4.0
5B8w5oEHnc8qvwSMV74UVe,The Ancient Wind,Armath Sargon,0.363,0.99,3,-5.922999999999999,0,0.2269999999999999,0.0042299999999999,0.838,0.0651,0.0478,140.015,4.0
6YtvbsZqJfAARGln52LwJb,Fiber-optic Rythm,Neuroactive,0.639,0.905,4,-6.926,0,0.06,0.035,0.515,0.241,0.5489999999999999,139.981,4.0
091zzpP4eNMtm2UF27aGBC,Pas De Deux (Nutcracker Suite),Stevan Pasero,0.352,0.0746,7,-23.25,1,0.0343,0.93,0.91,0.11,0.122,104.915,4.0
7yTrHjuRvwwf8cXKGt2MJA,Prick Party,Dicky B. Hardy,0.175,0.988,0,-5.544,1,0.335,0.0124,2.95e-06,0.359,0.127,179.78900000000004,4.0
7o8wSSSflpsrmbPSV2UxRU,Precious Love,The Winking Owl,0.3879999999999999,0.961,6,-3.721,0,0.212,0.00128,7.47e-06,0.29,0.47,170.07299999999995,4.0
5sJWXCdAWpVgRkTdLPBRR4,Lyrische Stücke Op. 47 (Band/Volume IV): Melodie,"Edvard Grieg', 'Gerhard Oppitz",0.3279999999999999,0.0111,2,-25.84800000000001,0,0.0467,0.994,0.8809999999999999,0.064,0.0298,67.71300000000001,3.0
2rGUXhFSg7aSRryELVNxTw,Catching Twilight,Jim Brickman,0.451,0.11,10,-17.313,1,0.0449,0.99,0.836,0.0733,0.206,124.813,5.0
6OURunZj6BTE9Q2LpXOssY,Midnight Reservation,Bucks Fizz,0.8690000000000001,0.732,0,-11.602,1,0.0356,0.264,0.000734,0.0893,0.969,119.645,4.0
4NKa6EyltwYYuOR6VxgIOn,Lavender Hills,Brian Crain,0.382,0.145,5,-15.487,1,0.0313,0.951,0.963,0.238,0.175,62.03100000000001,3.0
2XpmBvPi4DuW7QNl5o36F5,"A Pleasant Shade of Gray, Pt. 6 - Live",Fates Warning,0.243,0.4539999999999999,6,-8.156,0,0.0277,0.0070599999999999,0.00187,0.156,0.0398,101.87,3.0
5UlCJxcJfyFCmE0EleCAwf,Find Yer Own,The Ribeye Brothers,0.341,0.799,9,-6.6960000000000015,1,0.0472,0.2,0.0204,0.124,0.336,171.865,4.0
73lw9cCA322X83dsK5obJM,Iceblink,Pass Into Silence,0.151,0.0619,8,-22.872,0,0.0342,0.919,0.927,0.099,0.108,138.82399999999998,4.0
0S5sLa5Dv3AmB1bWAUUw96,Albatros,"Koehncke', 'Heimermann",0.23,0.2789999999999999,4,-17.688,1,0.0344,0.174,0.688,0.115,0.307,193.476,3.0
0hkjHllG0nQI70bMGm09iC,Unseen Worlds,Gonervill,0.755,0.5589999999999999,5,-7.272,0,0.0777,0.131,0.8420000000000001,0.0978,0.415,85.655,4.0
6L6pqotFZznPhTouNJEDP6,And Everything,Perpetual Groove,0.455,0.5820000000000001,11,-10.831,1,0.0268,0.471,0.915,0.0858,0.318,148.033,4.0
1WlfhwY0rTOMXm7KfntF5S,Mind,Okay,0.624,0.512,7,-6.619,1,0.0319,0.156,0.0003779999999999,0.084,0.217,112.978,4.0
11Lx6a0DsZx40t6JHgpOQU,Down in the Willow Garden,The Stray Birds,0.642,0.23,6,-12.227,1,0.0289,0.954,0.000256,0.1009999999999999,0.266,97.066,4.0
2FuymUSTRtJgzfFvYqH1UB,Du Fehlst Mir,Thomas Fehlmann,0.5820000000000001,0.7,0,-13.315,0,0.0448,0.434,0.925,0.351,0.41,120.035,1.0
0HxlPVlAlv33mtOP7FEQSv,The Dream Five,Dear Nora,0.355,0.0307,7,-13.576,1,0.0453,0.989,0.938,0.0562,0.132,137.183,4.0
0IeO0OTYIEUqbjFmOSlmzk,"String Quartet No. 3 ""In Gloucestershire"": II. Fairly Quick, but Always Rhythmical","Herbert Howells', 'Dante Quartet",0.436,0.0718,9,-27.565,0,0.0497,0.973,0.4529999999999999,0.0796,0.149,69.639,4.0
5kM0DfyHkhhaxt6kn2Hs3Z,AvsCO10,Seachange,0.311,0.994,2,-3.19,1,0.0772,0.000226,0.52,0.196,0.152,143.96200000000005,4.0
13I0LZvVge8HUpN5Sfzd7S,Druglife,East River Pipe,0.565,0.515,2,-11.808,1,0.0335,0.795,0.000172,0.0861,0.412,170.023,4.0
418wfSuN53bf4Ji6gxgK6I,Ruptured Perpetually,Dew-Scented,0.428,0.974,2,-5.234,1,0.0913,3.79e-06,0.00123,0.346,0.131,109.99,3.0
67kCB2bpAEbXa6Szl7uGXZ,Living Lies,Dew-Scented,0.135,0.921,2,-5.272,1,0.0797,1.76e-05,0.0006259999999999,0.322,0.172,66.685,4.0
6FlgXdr8JJLfQvMoHQjE0r,"Hey, Snow White",Destroyer,0.289,0.662,0,-7.454,1,0.048,0.301,0.815,0.176,0.479,162.086,4.0
0lMdoK021TrHkAQsrXLOar,Career Day,The Format,0.73,0.728,9,-5.263999999999999,0,0.0262,0.0733,0.000265,0.238,0.573,105.008,4.0
3PRUn3StfgGCrT3pKbfuWl,Turn the Lights Down,Kiki,0.748,0.508,11,-9.313,0,0.0497,0.00305,0.905,0.0949,0.0564,125.969,4.0
5oJJyLbEdDftIUBVv7UQf9,A New Chapter,The Alarm,0.503,0.4639999999999999,11,-3.523,1,0.0333,0.6509999999999999,1.34e-06,0.0862,0.217,114.883,4.0
2XwzrJXaFtHTXVC53iOZGU,Real,Die Happy,0.3939999999999999,0.905,8,-5.769,1,0.0541,6.579999999999999e-05,0.00183,0.0983,0.471,140.72899999999998,4.0
6vunxAbPw4fKHpvOqSsnWJ,Melrose,Die Happy,0.275,0.935,10,-5.941,1,0.0755,2.27e-05,0.00231,0.195,0.358,116.945,3.0
3sJIiPsVVdnmOOXm0YzBNj,Bluefish,Gary Jules,0.485,0.39,4,-13.048,1,0.0297,0.871,0.00482,0.0847,0.253,64.32,4.0
7mHXXIv6mHDLaiZFB9vK2T,Lune,Movezerbe,0.53,0.7440000000000001,4,-5.606,0,0.261,0.0381,0.0,0.37,0.96,90.387,3.0
0N5bQTkAYfTdBsgehsSjMj,You Turned the Tables On Me,Ann Hampton Callaway,0.7609999999999999,0.27,0,-11.445,1,0.0519,0.899,0.000393,0.168,0.406,120.472,4.0
3MLGX3lJq3n069a9G6ZXn2,Caught Her,Unwoman,0.545,0.6940000000000001,11,-5.755,0,0.0372,0.546,1.7199999999999998e-05,0.107,0.476,140.02100000000002,3.0
6BAn6cDI9iM2kByofnj8Ni,Never Change,South Park Mexican,0.6609999999999999,0.524,6,-7.416,0,0.382,0.018,0.0,0.181,0.677,164.576,4.0
7yVWJRyWvNN2EerlRWWEd3,"My Fear - From ""Grindwork""",Nasum,0.226,0.963,6,-6.631,1,0.2019999999999999,8.27e-06,0.865,0.148,0.0968,121.687,4.0
15wRc3g8QGJp9eg782Ya2y,Elevate Myself,Grandaddy,0.691,0.7909999999999999,2,-7.064,1,0.0411,0.0337,0.0,0.1,0.3989999999999999,137.977,4.0
4i7acH9nJIsyvYT7PwkpD3,Confession Gives,Ora Iso,0.482,0.636,7,-8.925,1,0.0492,0.855,0.051,0.0852,0.114,120.896,4.0
2gFV1wnQsAJsLEqNMKp3jE,Agenda,Victor Rice,0.7340000000000001,0.785,11,-4.876,0,0.0397,0.184,0.696,0.314,0.967,133.109,4.0
3icAoD2RTbIyYy6sMuyBEl,I Got You Babe,Sonny & Cher,0.624,0.731,6,-7.872000000000001,1,0.0262,0.225,2.7000000000000004e-06,0.1169999999999999,0.654,110.569,3.0
1NoeOXjUdwj7EF5xlOHXb1,"Preludio, corale e fuga, P. 30: Prelude, Chorale and Fugue","Ottorino Respighi', 'Slovak Radio Symphony Orchestra', 'Adriano",0.129,0.109,11,-18.743,1,0.0427,0.952,0.8059999999999999,0.103,0.0398,64.064,4.0
606hQrou3dCvckQJy2YQY0,Counting Out Stones,"Dr. Israel', 'Dreadtone International",0.772,0.5920000000000001,3,-7.231,0,0.118,0.2189999999999999,2.8300000000000014e-05,0.14,0.779,147.986,4.0
2ltfQLIowpliUDFKY8ZBbi,Another Awakening,Matt Burke,0.584,0.589,6,-6.6160000000000005,0,0.0325,0.267,0.00746,0.727,0.1889999999999999,118.048,4.0
4T61qV5rSvGzguvxdQuji4,Im Ninalou,Cheb i Sabbah,0.54,0.8370000000000001,9,-7.3210000000000015,0,0.057,0.0289999999999999,0.0122,0.12,0.56,177.937,4.0
6ruxqJ3c6mqbDbMC8UsnMW,Watusi,Jeff Parker,0.486,0.306,11,-19.453,1,0.0382,0.898,0.725,0.1159999999999999,0.8079999999999999,103.156,3.0
1kUGMbcdFHqnTWa2nUSAmM,Bird In The Tree,Solas,0.5479999999999999,0.836,9,-10.118,1,0.0409999999999999,0.601,0.0689,0.0912,0.972,118.859,4.0
4LXd89tF7jl2JbbYeFbL0A,Hear Me Talkin' To You,Charlie Musselwhite,0.742,0.58,7,-12.73,1,0.0599,0.0653,0.00631,0.0538,0.8490000000000001,127.773,4.0
0qUw42w4XxrJ84xI8yLlLA,Mardi Gras Zydeco,Rockin' Sidney,0.818,0.604,0,-14.189,0,0.228,0.13,3.69e-06,0.28,0.966,152.72899999999996,4.0
1dwAHaFA0OjB2QLeNDCNWQ,Aileron,Boris,0.143,0.5,6,-4.89,1,0.0359,1.86e-05,0.764,0.145,0.0382,139.037,4.0
1no8OderA25WFJar2qhJky,Le Crabe,Malajube,0.245,0.911,9,-4.751,0,0.0908,0.00291,0.00302,0.187,0.267,143.55100000000004,3.0
7kPanvtCHKMjqDjeXljjns,Silver Star,Chuck Loeb,0.584,0.585,1,-9.78,0,0.036,0.0595,0.0455,0.159,0.84,169.86,4.0
0lQ6GeUcorbPi9DnuwHdTn,All Of My Love,A Few Good Men,0.674,0.703,9,-7.695,0,0.0583,0.0137,2.71e-05,0.0553,0.7609999999999999,92.107,4.0
5bhMDOVLVKId06DraGq7Oh,She'd Look Better (With a Black Eye),Superchrist,0.222,0.911,4,-3.985,1,0.0458,1.77e-06,0.898,0.0831,0.804,131.311,4.0
6B1g2Ybx3oDs2FwSjJHwmo,Badfinger Bridge,Corin Ashley,0.385,0.609,0,-5.324,1,0.0306,0.113,1e-06,0.358,0.4,144.211,4.0
1znFItyzbISCOgE2NAXV5w,U Dance,Chucho Valdés,0.3989999999999999,0.486,0,-10.665,1,0.031,0.923,0.843,0.3329999999999999,0.669,128.804,4.0
4CubHpXunrJKBPr6SLwxKK,Adrift Ambition,Readymade,0.424,0.206,4,-14.069,0,0.0348,0.957,0.593,0.1119999999999999,0.195,126.508,3.0
7rx9AjOL3pZNZ9RYjlA4BB,Intro (Skit),Raekwon,0.361,0.6409999999999999,9,-9.308,0,0.451,0.135,0.0,0.0713,0.325,98.424,3.0
3TxMtaqLcFakH1xzgRQ19E,"String Quartet No. 2 in A Major, Op. 90: IV. Rasch","Joachim Raff', 'Mannheim String Quartet",0.4270000000000001,0.0703,9,-19.083,1,0.0382,0.919,0.795,0.0745,0.174,77.195,4.0
5NY2sdowCHpJuUL0V9Qs00,(Sometimes) Pleasure Heads Must Burn,The Birthday Party,0.31,0.967,11,-5.581,0,0.281,0.0154,0.8859999999999999,0.899,0.419,105.219,4.0
1BUpoq6SMRTGjFprnx0A5Z,"Rose Leaf Rag, A Ragtime Two Step","Scott Joplin', 'Benjamin Loeb",0.3879999999999999,0.2269999999999999,0,-22.76,1,0.0551,0.995,0.885,0.102,0.591,152.805,4.0
4j4xTqQpPtjehmqgKFYGgm,Interlude (1),Push Button Objects,0.769,0.322,11,-7.896,0,0.0768,0.0095599999999999,0.856,0.11,0.4629999999999999,93.988,4.0
1BfXy0gM3tmB6Jc1QdtaLj,One Life Stand,Hot Chip,0.7809999999999999,0.7020000000000001,10,-4.176,0,0.0381,0.00211,0.0427,0.0735,0.787,120.148,4.0
6DJIfGfaZTA37Iq01gb0PK,Glass,Lanterna,0.2789999999999999,0.5579999999999999,4,-11.219,1,0.0284,0.0993,0.716,0.103,0.3289999999999999,85.361,4.0
4AkwdDikXpLfPn1GR9FwR5,Not That Kind of Girlfriend,Smoking Popes,0.2319999999999999,0.972,9,-6.683,0,0.0782,0.00202,0.00684,0.958,0.2269999999999999,127.129,4.0
59HpPp0GizhX6ERZYeN5rg,Welcome Home,Johnny Mathis,0.597,0.335,4,-12.893,1,0.034,0.8740000000000001,0.00451,0.0999,0.304,129.934,4.0
4yon27ETi9VZC32740GM2l,My Baby's Gone,The Osborne Brothers,0.653,0.475,7,-4.837,1,0.0257,0.715,0.0,0.0499,0.765,145.497,4.0
4df9Q3oKIOgLuq18wkEQsj,Route 66,"Natalie Cole, Eric Clapton And The Rock Hall Jam Band",0.369,0.8370000000000001,10,-6.97,1,0.268,0.1639999999999999,0.00215,0.974,0.643,150.227,4.0
3puHARxMwTZ2yFGD4RlM2x,Kitty Martin (Parody: Henry Martin),Marc Gunn & the Dubliners' Tabby Cats,0.4970000000000001,0.348,0,-11.67,1,0.0363,0.5920000000000001,0.0,0.143,0.358,109.789,4.0
4ILYTjsbRwD632L9qaFPeB,Nightlife At 3:33,Buscemi,0.6659999999999999,0.7809999999999999,5,-10.834,0,0.0448,0.44,0.897,0.255,0.379,126.852,4.0
0vjanqMzul2XOYuAjleBIU,More Frequencies,Norken,0.706,0.414,7,-12.942,0,0.0392,0.618,0.8809999999999999,0.139,0.241,127.864,4.0
0MtD4u8CjYQQPAooFeQCiQ,Stop Requested,Jacinta,0.482,0.93,4,-7.117000000000001,0,0.151,0.0176,5.48e-06,0.083,0.1639999999999999,139.964,4.0
0Z1Zf8YW7B5BEytYOHzNUh,The Bright Lady,Joseph McLaughlin,0.105,0.278,11,-10.478,1,0.0368,0.825,0.031,0.0711,0.0787,79.458,4.0
18VnB84RMtiCDwakVvyKO6,Vampire Bat,Wesley Willis,0.84,0.693,7,-9.045,1,0.0411,0.0289,2.730000000000001e-05,0.0496,0.821,142.134,4.0
44saZ2knwtVhw8vGosrb9g,He's Doing Time In Jail (With The Wesley Willis Fiasco),Wesley Willis,0.565,0.579,9,-8.807,1,0.609,0.000642,0.0,0.147,0.384,96.976,4.0
0sQtruInpk9xAnyppF7mqt,Join Us (Edit),KatzKab (formerly Katzenjammer Kabarett),0.2769999999999999,0.828,8,-4.651,1,0.0464,0.254,0.0213,0.119,0.0793,153.001,4.0
0TBm0M5JKSw1bjsOpJlUjj,Unfinished Dusk,Kip Hanrahan,0.408,0.479,10,-8.461,0,0.0651,0.926,0.3929999999999999,0.226,0.113,127.867,3.0
5XNPP3x4TdVyR5whe8MP5A,Reaching Out,Fushara,0.716,0.693,11,-6.86,0,0.26,0.0135,0.8690000000000001,0.0742,0.358,174.00799999999995,4.0
74JdR9aXE6I74oS1BVRsvb,O-o-h Child,The Five Stairsteps,0.488,0.754,5,-7.95,0,0.0381,0.00154,2.42e-05,0.6779999999999999,0.664,88.369,4.0
1W1KWbeCQ6YiMZHnV4SCKn,That's Right,Unk,0.513,0.907,1,-2.346,0,0.411,0.105,0.0,0.35,0.354,149.192,4.0
5rFaTFuAqU1WC55A0YzpDv,Isomorphism,This Day Forward,0.429,0.7879999999999999,7,-6.402,0,0.0591,0.00116,0.0,0.1169999999999999,0.146,93.712,4.0
4l4X6EKG9JBrHcvwVH5rgR,Du Du Du,"Mek Pek', 'The Allrights",0.6970000000000001,0.728,0,-8.421,1,0.0289,0.332,0.0112,0.113,0.8340000000000001,98.783,4.0
4sAFyZRysfMFrhlD42gSRi,Final Season,Archer Prewitt,0.216,0.596,4,-8.445,1,0.0317,0.000949,0.0192,0.122,0.411,159.293,4.0
1GTb25bxazQxIdN8D9dhSh,Black Rush (feat. Angie Hart),"60 Channels', 'Angie Hart",0.6759999999999999,0.6509999999999999,1,-10.447,0,0.0322,0.0012,0.638,0.115,0.204,90.01100000000002,4.0
1CJDtjJPzSEXQAB8r6hdVE,Crazyhorse Mongoose,Galactic,0.523,0.867,9,-8.17,0,0.035,0.00631,0.7290000000000001,0.977,0.83,124.303,4.0
21d7aS7TWQH5G0TsfCWj1M,Landing on the Sidewalk,The Samples,0.64,0.797,10,-6.882999999999999,1,0.0261,0.0944,2.47e-05,0.183,0.879,116.62,4.0
2uuvIFNIZQhLTRHJnckW6x,Wandering,The Soft Hills,0.385,0.242,0,-10.8,1,0.0307,0.6990000000000001,0.00324,0.0985,0.115,120.131,3.0
18QRUCQVKAy4etxOMR7AiX,Hearing Without Fear,Abhor,0.384,0.674,9,-8.106,0,0.0385,7.829999999999999e-05,0.4679999999999999,0.0926,0.325,139.974,4.0
32BgBsphF2G96pZe7UCcPM,Love Will Find A Way,Neuropa,0.6779999999999999,0.94,2,-5.371,1,0.0354,0.0395,1.5e-05,0.271,0.613,124.03,4.0
7s0rsAHoH43e8DsGq2A1Io,Through His Blood,Bloody Sunday,0.359,0.968,7,-4.768,1,0.118,0.000259,0.33,0.16,0.305,106.779,4.0
0udc4CFzU9P6kiOT1XO64Y,Olympics,"Phil Johnson', 'Roadside Attraction",0.7170000000000001,0.482,3,-14.481,1,0.927,0.825,0.0,0.6679999999999999,0.893,81.735,3.0
56CDdImvhWKB5qDdQwmgSy,Laugh Out Lord,Neil Hamburger,0.5820000000000001,0.37,9,-11.711,0,0.915,0.826,0.0,0.348,0.579,79.023,3.0
26NXmzdd4bv03xOovxAV9K,Perfect Beauty,Scars Of Tomorrow,0.201,0.959,3,-5.54,1,0.127,1.52e-05,0.000348,0.396,0.271,148.679,3.0
2bZFXlimJ4UVBHCADKJSgO,Honesty,Global.Kryner,0.451,0.58,3,-5.7360000000000015,1,0.0328,0.763,0.000181,0.171,0.525,175.896,3.0
5Ss5lQqqjczhJ6mtfLLvVf,Vermisst,Sero,0.758,0.7979999999999999,5,-6.904,0,0.336,0.384,0.0,0.105,0.509,94.052,4.0
5wXeVGcpW5f4QkWSjfdQKB,Ungravity (Part I),Dave Moisan,0.332,0.213,7,-11.28,0,0.0326,0.898,7.09e-06,0.118,0.294,103.927,3.0
4AA65SvjTWXcpAxVzqB7tt,Hamburg Blues,Marie Key Band,0.565,0.851,2,-5.9170000000000025,1,0.0559,0.002,5.9e-05,0.223,0.797,112.66,4.0
5wJLQUqFlBfqcsNBelCSAZ,"Gone, Go On",The Pinker Tones,0.703,0.8190000000000001,0,-6.18,1,0.0483,0.723,0.000417,0.451,0.536,135.024,4.0
7633aX3ys5jgW2n39zsWHj,The Last Word,Aurelio Voltaire,0.301,0.835,5,-6.022,1,0.0504,0.0907,0.0,0.0988,0.4479999999999999,119.937,1.0
0iuxuisD7ayW6O0mTLGnm8,"Violin Sonata No. 1 in G Minor, BWV 1001: II. Fuga: Allegro","Johann Sebastian Bach', 'Lucy van Dael",0.417,0.0868,6,-16.781,0,0.0612,0.988,0.000273,0.103,0.64,139.069,4.0
22hAvvGIngkJ1wcnTJcI4N,They Know Me,Aurelio Voltaire,0.514,0.693,2,-9.77,1,0.0372,0.063,7.31e-06,0.0953,0.752,105.652,4.0
3fKgvsOPhliQfGdS7Za1cn,DISEASE,C.E. Ugly Brotha,0.48,0.653,7,-8.339,1,0.373,0.156,0.0,0.105,0.265,77.131,4.0
70vuTm2OjT1df1DdZlAI4W,"Concerto Grosso in D Minor, Op. 2, No. 5: III. Andante","Francesco Geminiani', 'Capella Istropolitana",0.321,0.0445,2,-18.087,0,0.0474,0.908,0.0293,0.185,0.312,62.833,4.0
0ihzsPb0Fel3DzUvGBwha4,Monster - dusk terminal edit,Pale,0.29,0.988,7,-5.7570000000000014,0,0.412,0.0154,0.873,0.6509999999999999,0.124,162.976,4.0
0RBNLw9vCTMN71joZElpz6,Our Lady In Havana,The Essex Green,0.472,0.539,0,-8.169,1,0.0277,0.173,2.37e-05,0.1119999999999999,0.461,118.919,4.0
