id,name,album,artists,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
5c74tMxoPhBBgo8punsdvF,War Of The Eight Saints,War Of The Eight Saints,Steel Assassin,False,0.271,0.959,3,-3.477,0,0.166,0.00106,0.000383,0.0954,0.174,140.928,3.0
46GEaVSZt5L9S7CAzKI0BR,Friday Night Dream,Weekends,PacificUV,False,0.498,0.327,2,-14.698,0,0.312,0.8909999999999999,0.936,0.193,0.604,170.502,4.0
4u8UxN6QFQfFn4yJeoiEbp,World Of Madness,Anima,Spheric Universe Experience,False,0.5539999999999999,0.918,11,-5.034,0,0.0551,3.46e-05,0.163,0.0961,0.251,131.998,4.0
6DxzGfO7VRM1kMKmDOFI7a,Hard Sometime,Natural Thing,Poi Dog Pondering,False,0.685,0.556,7,-12.373,1,0.0517,0.0358,2.53e-05,0.107,0.494,100.081,4.0
4SB9b6AqJJIQUcdWNsUPCF,Susan Surrender,Logo,Kevin Johansen,False,0.649,0.585,9,-8.302999999999999,1,0.0296,0.823,0.0,0.351,0.499,107.892,4.0
7CuOnEnsFtXCeKxXEv33m8,Destroy The Plastique Man Pt. 2: Everybody Wants Someone To Love,"The Popsicko, Vol. 2",spencer albee,False,0.601,0.6609999999999999,8,-6.553,1,0.0315,0.104,1.39e-06,0.245,0.836,67.509,4.0
0oZuYhPZrcJpI6WgKgpBqe,Red River Ahead,Tiomkin: Red River,"Dimitri Tiomkin', 'Moscow Symphony Chorus', 'Moscow Symphony Orchestra', 'William Stromberg",False,0.233,0.173,8,-16.288,1,0.042,0.987,0.867,0.5379999999999999,0.317,70.821,4.0
1t3TVEgtv92qizHkgPsmMD,Undercover Angel,JJ72,JJ72,False,0.345,0.628,7,-6.266,1,0.035,0.0933,0.0001909999999999,0.0847,0.148,169.635,4.0
3p6ncDcbTEn29TyUSriYvY,Death To Birth,Pagoda,Pagoda,False,0.321,0.377,9,-7.871,0,0.0329,0.108,0.0,0.151,0.173,185.207,3.0
0Ua3z62XwIXYE9ol1Unaip,Aïcha (Wolof),Baloba!,Africando,False,0.764,0.7440000000000001,7,-6.607,0,0.0403,0.633,6.55e-05,0.154,0.618,95.972,4.0
04U79ttN0FdAK0wX7gNGzX,And She Swung,Chill Dynasty,MoShang,False,0.701,0.446,7,-10.105,0,0.0476,0.12,0.888,0.0837,0.487,85.001,4.0
7hB3ZnwPZUhDDwUWzd51ic,Må Man Stadig Kysse Bækken?,Gösta Hammerfedt,Gnags,False,0.65,0.852,9,-8.027999999999999,1,0.0348,0.0588,0.00395,0.0797,0.7290000000000001,110.445,4.0
1gcmHOhI4JAiSgMdJgdLLE,Find a Way - Stevie's Squiggy Soundscape,Moonshine Mixed Vol. 2,Stateside,True,0.634,0.993,11,-4.547,1,0.0761,0.061,0.904,0.0463,0.39,132.329,4.0
6FAUZ46cQx36FVWyeOZXeQ,"Lyric Pieces, Book 1, Op. 12: Sie Tanzt (She Dances) Op. 57, No. 5",Grieg: Lyric Pieces,"Edvard Grieg', 'Balazs Szokolay",False,0.3939999999999999,0.0563,0,-26.719,1,0.0614,0.995,0.931,0.175,0.145,188.725,3.0
1mnWdYIC4W8E9DLCNpykRU,Futures & Folly,Wild Mountain Nation,Blitzen Trapper,False,0.662,0.66,0,-6.948,1,0.0279,0.0589,0.00236,0.196,0.923,125.186,4.0
4OfTcjynExtPOoU3x0anu6,The Prophet Failed Pt 3: Departure,Beyond The Lands Of Human Existence,Direwolf,False,0.539,0.938,6,-6.395,1,0.0852,2.21e-05,0.8859999999999999,0.307,0.332,115.004,4.0
7zk3wn5cdROdju591SfAJs,043,New Brutalism 2001-2003 Turbo Record/Record of American Fury/+2,New Brutalism,False,0.504,0.436,7,-9.91,1,0.0558,0.0389,0.0675,0.0532,0.946,113.213,4.0
6ayUJQqugjBlFqoHUkx7m6,"Benedicam Dominum, BuxWV113",Opera Omnia V - Buxtehude: Vocal Works II,"Dietrich Buxtehude', 'Ton Koopman', 'Amsterdam Baroque Orchestra', 'Amsterdam Baroque Choir', 'Ulrike Grosch",False,0.37,0.105,1,-18.247,1,0.0409999999999999,0.958,0.0056799999999999,0.184,0.148,105.293,4.0
0MEC696Ying1yAZoOnKXUN,Even,If I Was,Grey Eye Glances,False,0.56,0.528,1,-10.066,1,0.0279999999999999,0.1939999999999999,0.000153,0.0725,0.447,136.967,4.0
7oaX4oIteOCULlXACGDbqO,Carnal Shades Of Darkness,Lifeless Design,Iscariot,False,0.411,0.922,7,-5.312,1,0.0998,9.54e-06,0.015,0.436,0.191,110.207,4.0
4sUQqQvVQ0cjnG9Fq4aCTp,Down Under,Secrets Of Life,Karunesh,False,0.595,0.446,5,-13.582,0,0.0289,0.255,0.00278,0.128,0.413,122.991,4.0
7zL4LqNYiYWW3FRGuJpxnZ,Sexy Girl,Declarations,Clara Morgane,False,0.866,0.867,5,-4.177,0,0.0926,0.155,0.0,0.721,0.894,120.012,4.0
7xaIoKHzuF6ZyCWXSBb2n9,Heart It Races - Trizzy's Rusty Tin Can Mix,Heart It Races,"Architecture In Helsinki', 'Trizzy",False,0.7659999999999999,0.868,10,-5.695,0,0.0574,0.00572,0.7020000000000001,0.0824,0.6779999999999999,111.995,4.0
3xLFeyyt4dSmMyfkn6QhUs,The Link,The Thriller Collection,Ennio Morricone,False,0.319,0.314,4,-15.96,1,0.0323,0.526,0.43,0.257,0.0583,134.52100000000002,4.0
4msEIqW8wbg0bBEeTKjwTD,Maria,Six Organs Of Admittance,Six Organs Of Admittance,False,0.346,0.1119999999999999,2,-17.085,1,0.088,0.575,0.878,0.111,0.0399,70.663,3.0
5jASiynBWUesBMAscRHXq2,Sonata for 4 Horns: I. Allegro,"Chavez, C.: Chamber Music (Complete), Vol. 2 (Southwest Chamber Music)","Carlos Chávez', 'Southwest Chamber Music, members', 'Jeff Von Der Schmidt",False,0.26,0.0143,0,-23.761,1,0.0411,0.996,0.923,0.0826,0.1119999999999999,100.962,4.0
2eYoVwVEIKYx0IYZF3fsOT,O Blessed Child*/O Beata Infantica,Songs of Spirit - Live Sound Healings,Norma Gentile,False,0.2789999999999999,0.0697,5,-19.862,0,0.0623,0.995,0.0,0.3879999999999999,0.107,93.054,3.0
2DFnuapdSkLoFbVjYlLoaH,Bravour-Studien (Bravour Studies): Variation V: Etude,Ruders: Bravour Studies / Holmboe: Cello Sonata,"Poul Ruders', 'Morten Zeuthen",False,0.61,0.151,7,-17.75,0,0.0594,0.977,0.973,0.1119999999999999,0.755,73.04,5.0
2OT9h8xcsKZxuMaBiYYzbm,Captain of Industry,Happiness With Minimal Side Effects,Ian Wallace,False,0.545,0.584,0,-8.554,1,0.0346,0.103,0.0,0.321,0.31,109.876,4.0
4XQcGWX9OqlZFbXjGjrt3d,Descent,Act 3: Self + Act 4: Goat,Azrael,True,0.3329999999999999,0.336,9,-14.232,0,0.0368,0.659,0.903,0.114,0.039,103.265,3.0
4lAxjnzFuXSiNNfQURqoag,Around the World,A Taste of What's to Come,Dreadnaut,False,0.4679999999999999,0.7829999999999999,0,-11.122,0,0.204,0.924,0.0761,0.344,0.7879999999999999,76.669,4.0
4M4qyWoKZ2pXDRlO93J4IY,Soul Vaccination - Live,Soul Vaccination: Tower Of Power Live,Tower Of Power,False,0.596,0.901,0,-4.796,1,0.067,0.00467,0.0002529999999999,0.732,0.8540000000000001,109.583,4.0
2hVmB09eswLVkVpVnaYrww,Obsession,"I, Cosmonaut",Sputnik,False,0.471,0.805,9,-7.622999999999997,0,0.0282,0.0003259999999999,0.222,0.148,0.632,149.27700000000004,4.0
2erE837FeY4QxMhqZh84NU,Army of Nows,The Summer Storm Journals,Noe Venable,False,0.3289999999999999,0.26,10,-12.946,0,0.0345,0.8909999999999999,0.039,0.0628,0.0983,130.825,5.0
3o78nw2gWYY5T7s9vUS75L,You're so Desirable - Sunday People Remix,Remixed & Reimagined,"Billie Holiday', 'Hasan Nasser', 'Sultan Nasser",False,0.747,0.664,4,-7.502999999999999,0,0.0391,0.0722,0.4579999999999999,0.155,0.376,115.019,4.0
4otlLmmghYqKzwKlKkwdNW,Follow Me Up To Carlow,Planxty,Planxty,False,0.569,0.4589999999999999,4,-9.379,0,0.0443,0.812,0.0,0.1119999999999999,0.921,142.284,4.0
3mNpccroqO7qACHWBHlLWZ,Nine String Susannah,Through the Round Window,Éamonn Coyne,False,0.583,0.69,9,-9.106,1,0.0672,0.84,0.879,0.0822,0.932,115.966,4.0
5Vj9nUoQG3sjjBNkOheBcu,The Revenant Waltz,Revenant Waltz,Gary Murray,False,0.439,0.331,1,-14.026,1,0.0346,0.912,0.8320000000000001,0.216,0.0888,85.72,3.0
2MWYXfWxCURbXcEmRGWqCR,最親愛的人,永保安康,Jacky Wu,False,0.486,0.469,2,-9.635,1,0.0382,0.34,4.47e-06,0.109,0.115,135.688,4.0
5vaCHn1DWAguUtOtp6T5ZI,The Ivory Gate Of Dreams: VII. Aquiescence,No Exit - 25th Anniversary Edition,Fates Warning,False,0.293,0.8759999999999999,1,-7.7029999999999985,1,0.0623,0.00412,0.165,0.1159999999999999,0.352,108.145,4.0
7Lkcq3PcaPpUJ4vm0i5ox5,Got Your Spell On Me,Supernatural Delight,Bluestone Company,False,0.402,0.915,0,-5.092,1,0.0704,0.000616,0.847,0.129,0.529,110.25,4.0
6R9zgoQ8hYFxVjLD4n2Iaj,...To Know One,Whenever You're Ready,Fastbreak,False,0.3339999999999999,0.82,0,-5.74,1,0.0704,4.42e-05,0.00822,0.127,0.392,114.308,4.0
2iUtSXivEDUEW6ziZPlgiD,XAS,"Xenakis: Ensemble Music, Vol. 2","Iannis Xenakis', 'ST-X Ensemble', 'Charles Zachary Bornstein",False,0.392,0.0972,5,-20.332,1,0.0502,0.977,0.84,0.136,0.04,93.774,3.0
1haBf9JxSCBgWkN0LBqlaO,Phantom Limb,Purgatory Dance Party,Polkadot Cadaver,False,0.4529999999999999,0.731,0,-7.232,0,0.0319,0.0725,1.59e-06,0.127,0.2019999999999999,184.947,3.0
4dd6ytNsHBzzFpcO5zay7K,Counting Down,Ex-Sensitive,Ben Jelen,False,0.478,0.517,0,-8.558,1,0.0287,0.0183,9.03e-05,0.35,0.216,123.087,4.0
3dauWO4Spxump0cofSz1Wl,Survivor feat Breez Evahflowin,Beatbox Dub Poetics,Baba Israel and Yako,False,0.857,0.574,10,-5.973,1,0.355,0.0924,0.0,0.132,0.7390000000000001,95.06,4.0
2uH0v2bOU5lWklj9u3wisZ,Cherry Red,The Last Men On Earth,Five Horse Johnson,False,0.391,0.974,4,-6.256,1,0.32,1.31e-05,0.00255,0.0763,0.632,155.675,4.0
1z5zZTBI9XFrYt7fIXgjMe,Shaker Song,Take 5,After 4,False,0.625,0.384,5,-13.413,1,0.0618,0.713,0.0,0.0655,0.6,91.815,4.0
5dkc3z3w8v3vXzKmw4IcB1,One More Night,Elana James,Elana James,False,0.519,0.326,10,-9.347,1,0.0283,0.6809999999999999,9.27e-06,0.118,0.649,91.384,4.0
1aYt0NB3wxVrlI89xwiJNh,Lord of Light,Electric Fever,SUPERCHIEF,False,0.503,0.574,5,-6.881,1,0.0409,0.0642,0.477,0.105,0.297,126.504,4.0
4PKVNOuj8UWHErqoDiDmVk,Delta Burke Blues,Electric Fever,SUPERCHIEF,False,0.35,0.357,5,-11.905,1,0.0354,0.0304,0.693,0.0861,0.3289999999999999,171.22299999999996,4.0
7dggH1eiAoaWJcfZZVaNbU,Love Song: Hesitations,Empires and Milk,Loren Dent,False,0.176,0.265,9,-16.702,1,0.0406,0.992,0.938,0.0602,0.0275,74.634,4.0
2ZlevmfBVRCYr5yi61cMK9,Too Fat to Strip,Go Poke a Hole In Yourself,Bad Fathers,False,0.732,0.7290000000000001,4,-8.26,0,0.335,0.356,0.0,0.37,0.537,99.963,4.0
1K7Dhdn1Yr3u3xR19UYb3C,Brudmarsch till Pär och Annelie,Musik till bröllop och andra festliga tillfällen,"Greger Siljebo', 'Ulf Samuelsson",False,0.185,0.036,0,-29.423,1,0.0396,0.7879999999999999,0.8959999999999999,0.114,0.119,65.792,4.0
5XLz2HB9e274FGZb6fp09E,"Oboenquartett in F-Dur, KV. 370 - Rondo-Allegro",Divertimenti - Oboenquartett,Moderntimes Ensemble,False,0.281,0.166,5,-16.375,1,0.0468,0.942,0.87,0.155,0.3720000000000001,75.12,4.0
0VfyxnrPKWNdK3PLjtsLcu,"Requiem: The snow lingers yet on the mountains (Baritone, Soprano, Chorus)",Delius: Requiem / A Mass of Life,"Frederick Delius', 'Rebecca Evans', 'Peter Coleman-Wright', 'Bournemouth Symphony Chorus', 'Waynflete Singers', 'Bournemouth Symphony Orchestra', 'Richard Hickox",False,0.0923,0.12,2,-20.895,1,0.0399,0.944,0.436,0.0819,0.0353,79.484,4.0
0pDMnocBxXOPjBiTfYr8bl,There But for the Grace of God Go I,Outta Here,The Gories,False,0.5870000000000001,0.556,1,-14.085,1,0.0346,0.0228,0.00624,0.0808,0.677,148.155,4.0
7cDRX1ueAJAR9NemciDUuk,"10 Pieces from Romeo and Juliet, Op. 75: IX. Dance of the Girls with the Lilies","Prokofiev: Piano Sonatas Nos. 1, 3 and 4","Sergei Prokofiev', 'Bernd Glemser",False,0.429,0.0030399999999999,4,-42.052,0,0.0498,0.985,0.935,0.0743,0.0395,74.227,4.0
0LO5AIh4EDgMCvNPBuVVqM,Blueprince Of War,Midnight Machine Gun Rhymes And Alibis,Andre Nickatina,True,0.54,0.919,4,-4.85,0,0.368,0.0405,0.0,0.271,0.185,105.274,4.0
1PWsQi3EslhceWvV3ZGmk2,Happy,The Outlets,The Outlets,False,0.54,0.968,9,-3.5,1,0.0524,0.00245,0.00268,0.119,0.6729999999999999,102.813,4.0
20KAwJ0Ae9b7LR7Vn5CXL9,I Will Wait For You,Holly Cole,Holly Cole,False,0.472,0.181,4,-17.646,0,0.0305,0.921,0.0266,0.122,0.14,100.557,4.0
1QoL1WIhQCTMnvEYx6Ttc7,Finale: Ol' Man River,Show Boat (Music Theater of Lincoln Center Cast Recording (1966)),"William Warfield', 'Show Boat Ensemble (1966)",False,0.241,0.319,1,-13.794,1,0.0444,0.979,0.000453,0.13,0.18,123.887,4.0
0LeXFj6lzjHp6hRdwTQmUB,"Il trovatore, Act III: Sevillana",Verdi: Complete Ballet Music from the Operas,"Giuseppe Verdi', 'Bournemouth Symphony Orchestra', 'José Serebrier",False,0.3979999999999999,0.0325,7,-22.691,1,0.0529,0.843,0.0152,0.7070000000000001,0.254,142.07299999999995,4.0
63low2bgUEKbNPSjqi2nHG,"Good Morning, Great Moloch",Halo,Current 93,False,0.284,0.252,11,-12.049,0,0.0369,0.8320000000000001,0.0016,0.7909999999999999,0.0618,138.69,4.0
3kBz24Ipccl3OxbOppSbFj,Scrappy,With Members of the Duke Ellington Orchestra,Shelley Carrol,False,0.518,0.625,2,-9.117,0,0.0508,0.301,0.0381,0.119,0.74,114.825,4.0
360k4KGZ24QK3kJKAT5yys,They Can't Take That Away From Me (alt. take),First Lady Of The Piano,Mary Lou Williams,False,0.5760000000000001,0.268,5,-18.216,1,0.0395,0.872,0.76,0.0974,0.728,131.444,4.0
0N49BFJ3JbOAdJvS2k7H9V,So They Say - Lila's Medicine,Digital Bliss Vol 1,Various Artists,False,0.509,0.7659999999999999,4,-8.892000000000003,0,0.0326,0.0217,0.0315,0.0974,0.284,81.497,4.0
0vLo1x2VslqG2wNOjyIzIY,Carolina In The Morning,Guess Who's In Town,Daryl Sherman,False,0.625,0.105,7,-17.79,1,0.0462,0.961,0.0652,0.1169999999999999,0.214,74.441,4.0
5CTZKf9VO5iWaZmjgk7D7X,King of Babylon,ReVision,Pat Flynn,False,0.513,0.602,2,-5.867000000000001,1,0.067,0.3829999999999999,0.0,0.1169999999999999,0.785,185.205,4.0
4VvcViLrODYqj5O6zHkczP,White Cover - Broken By Cervello Elettronico,Broken Beats For Broken Hearts,Autoclav1.1,False,0.657,0.957,9,-9.555,0,0.235,0.00449,0.8640000000000001,0.245,0.168,129.871,4.0
2K3Nm16CnvOd0O0wxpVz5J,Adieu!,"Burns: The Complete Songs, Vol. 12",Jim Reid,False,0.5379999999999999,0.119,10,-17.624000000000006,1,0.429,0.862,0.0,0.122,0.633,135.776,3.0
3CJsvIyHFMp5NF3LRAQcpx,The Song Within,The Song Within,Phil Keaggy,False,0.6970000000000001,0.2239999999999999,6,-18.68,1,0.0413,0.892,0.642,0.12,0.467,103.157,4.0
1ZYVUY27zcDKShRCQPr79l,Steel Engine,Roundabout,Phil Keaggy,False,0.7190000000000001,0.519,7,-14.754,0,0.0626,0.741,0.162,0.141,0.524,88.166,4.0
5AijggAWyWettieYdmm1KY,Reject Your Shame,Selfish Discipline,Skinjob,False,0.503,0.954,9,-6.2360000000000015,1,0.0747,0.00276,0.77,0.146,0.3279999999999999,139.998,4.0
7CYil2FMychZdNNg9t4sYn,Send Me An Angel '89 - Extended Mix,Best Of Real Life - Send Me An Angel,Real Life,False,0.648,0.889,2,-9.68,0,0.0294,0.071,0.000126,0.048,0.866,130.89,4.0
5rvhZIM8I2qAt0BySiU90K,Sh'ma,Each Blessing,Abby Bernstein Gostein,False,0.275,0.0492,2,-19.675,1,0.0373,0.983,0.0154,0.0828,0.203,179.423,3.0
4XlzLfzM5v3Wc900FsCNZ5,"Lobet den Herrn, alle Heiden, BWV 230: Hallelujah","Bach, J.S.: Motets BWV 225-230","Johann Sebastian Bach', 'Kammerchor der Augsburger Domsingknaben",False,0.409,0.248,8,-19.149,0,0.035,0.981,0.0,0.283,0.594,78.068,3.0
5itBRFayKsr11y8EIYeQ0z,Bonus Track - How Could You Not Be My Friend?,It Was Dark For So Long We Thought We Were Dead (LP Edition),Goodbye July,False,0.762,0.6459999999999999,4,-8.388,1,0.0283,0.0756,7.97e-05,0.0949,0.627,122.99,4.0
6EBsAVmFUmvrTg1EaKfsW3,Mellow Chick Swing,Cuttin' In,Sean Costello,False,0.723,0.792,2,-7.097,1,0.107,0.56,0.000859,0.346,0.579,95.768,4.0
6onvfdZ5eHQGnfs6feqX6m,Stranger Than Rebellion,Freak Perfume,Diary Of Dreams,False,0.69,0.894,0,-6.569,1,0.0344,0.00415,0.818,0.184,0.472,99.989,4.0
59R3LZ7jvWMhRwppKDOIXA,Kitty and I / Western Country,Palm Trees,The Raisin Pickers,False,0.5710000000000001,0.434,2,-13.470999999999998,1,0.0507,0.809,0.00119,0.066,0.95,133.589,4.0
2C9IIJ1d895yiyDAlsPYO0,After You've Gone,Well You Needn't,"Mina Agossi', 'Alex Hiele', 'Ichiro Onoe', 'Bachir Sanogo', 'Rob Henke",False,0.521,0.0479,5,-17.893,1,0.132,0.973,0.0,0.115,0.0834,128.088,1.0
2HNDGm2ulhAxZr7vUfiSue,Hold Her Down - Remix,P.S. (a Toad retrospective),"Toad The Wet Sprocket', 'Michael Brauer",False,0.4579999999999999,0.952,9,-4.768,1,0.0686,0.0752,0.0,0.0991,0.5479999999999999,107.135,4.0
4JKKG6KMea2k3UtbfH7Era,"Hark, The Herald Angels Sing",Joy To The World,Acoustic Eidolon,False,0.446,0.2239999999999999,7,-12.53,1,0.0279999999999999,0.857,0.782,0.0721,0.129,94.072,4.0
3mLJcDL6PsHxiRtloCBAWp,Salt Lake City,Pleasant Screams,The Queers,False,0.4429999999999999,0.902,3,-6.018,1,0.0436,0.0027,0.00784,0.0651,0.833,147.42,4.0
6wVqjlZDikqhCHRmIICijf,A Circle - Apocalypse: Act 1: Episodes 3-6,"Andrei Esphai Edition, Vol. 4",All-Union TV & Radio Symphony Orchestra,False,0.256,0.467,9,-13.424,0,0.0556,0.875,0.858,0.1169999999999999,0.0379,141.215,4.0
01ipVPbIklKBdOZCuVHFbC,Drifting Away,Sing!,Hobo Nephews of Uncle Frank,False,0.293,0.222,2,-14.316,1,0.031,0.4970000000000001,0.00146,0.0957,0.251,90.654,3.0
40PEWz48AoOvxKKezzKNEy,Shady,Sketches Of A Man,Dwele,False,0.529,0.59,11,-12.454,0,0.382,0.106,1.76e-05,0.7290000000000001,0.5820000000000001,124.003,5.0
6gFF0YccHOs9nwrkS0YG0f,Heros of the Sidewalk,Little Jabs,Two Hours Traffic,False,0.506,0.938,0,-4.13,1,0.0404,0.0044399999999999,1.1e-06,0.2339999999999999,0.7390000000000001,137.241,4.0
1lS7mh2OTSAnqppDHaxhvK,Jazzspeak,Costa Plays Gershwin,Johnny Costa,False,0.691,0.0934,9,-27.34800000000001,1,0.959,0.6609999999999999,0.0,0.265,0.5429999999999999,87.96600000000002,4.0
7g3aj8dtGyBTeQNPRM5pOM,Lion,"God, Time And Causality",John Fahey,False,0.389,0.302,8,-16.249000000000002,1,0.0412,0.289,0.866,0.319,0.135,122.786,4.0
10NL4DZ61xnLj70sMKvmWW,Bulerítmo @ 210 sin guitarra,Flamenco Básico II: Bulerías,Mojácar Flamenco,False,0.7759999999999999,0.993,0,-12.248,1,0.0405,0.000415,0.675,0.0488,0.6659999999999999,99.701,3.0
2qvfYm3hTi3nwPxMkGyhgU,No Side To Fall In,The Kitchen Tapes,The Raincoats,False,0.691,0.375,9,-14.617,1,0.0433,0.77,1.93e-05,0.139,0.6579999999999999,123.215,4.0
4ov6qBJZ10AxyQfXdmKBlZ,Silent Voices Kill,Attics To Eden,Madina Lake,False,0.198,0.961,5,-3.665,1,0.211,0.0028699999999999,0.0,0.0706,0.296,172.945,4.0
3Fml0t4VcpkWWBA79MODxl,"Keyboard Sonata No. 28 in D Major, Hob.XVI:5a: II. Menuet","Haydn: Piano Sonatas Nos. 17, 19 and 28 / Arietta Con 12 Variazioni","Franz Joseph Haydn', 'Jenő Jandó",False,0.425,0.0957,2,-22.991,1,0.0429,0.994,0.878,0.1119999999999999,0.59,118.711,3.0
1LMPrTjONT4x2fneZOmW4Y,O Come All Ye Faithful,New Age Christmas: A Tribute To Mannheim Steamroller,The Hit Crew,False,0.486,0.19,7,-14.474,1,0.03,0.949,0.94,0.1159999999999999,0.242,90.03,4.0
5OadnkRrUIQNWG5uUcm9Ep,Kids In the Store,Team Leader,George Lopez,True,0.46,0.736,10,-14.317,1,0.935,0.85,0.0,0.914,0.347,140.804,3.0
6ppoc1NDfVtnrwwabT3sLC,I Fought,Sunshine Rock,Bob Mould,False,0.312,0.951,2,-6.1770000000000005,0,0.0654,1.31e-05,0.644,0.171,0.362,159.951,4.0
4QGAHPS7raRAt8nsCR2CjC,Ven A Bailar,What You've Been Waiting For / Lo Que Esperabas,Tiempo Libre,False,0.73,0.951,4,-4.376,1,0.0585,0.308,0.000151,0.155,0.765,114.024,4.0
0KA0RmEiPMqoLsFWllnz44,Aide,The Garden of Earthly Delights,La Nef,False,0.2339999999999999,0.0284,2,-32.654,1,0.0387,0.84,0.472,0.0814,0.0744,98.791,3.0
5l8vy2Xz9YX2uG3rH9SSA9,Love Abides,Metempsychotic Melodies,Daniel Higgs,False,0.5379999999999999,0.476,5,-8.889,1,0.0526,0.954,5.460000000000001e-05,0.0811,0.21,123.835,4.0
5EQPoTbG1Qm9dI5Ak3NjNs,Somebody Somewhere,Nightbirds,LaBelle,False,0.583,0.519,10,-12.157,1,0.0471,0.3429999999999999,0.0,0.109,0.872,115.482,4.0
6aLWvesgEyCaUutUlFw3vV,Long Live Bobby Lane,New Year,Todd Burge,False,0.336,0.802,2,-7.756,1,0.0744,0.535,0.0,0.141,0.156,176.63299999999995,4.0
3qLQB2RoJEBkv8EQgmItjp,Ça ira,Déjeuner sur l'herbe,Les Breastfeeders,False,0.526,0.923,7,-6.296,1,0.0394,0.00141,7.26e-06,0.316,0.628,92.476,4.0
30H4gt5lg5OxiziwEh5Ger,blah blah blah (give up),Gaps,Monster Bobby,False,0.75,0.731,9,-6.257999999999999,1,0.183,0.245,0.861,0.351,0.853,113.442,3.0
7n6wG0OPTU9rNm0YACnOPP,"Hungarian Dances, WoO1 in E Minor, WoO. 1: Hungarian Dances, WoO1: VI. No. 9 in E Minor - Arr. for Orchestra by Gál",Brahms: Violin Concerto & Hungarian Dances,"Johannes Brahms', 'Scottish Chamber Orchestra', 'Joseph Swensen",False,0.293,0.0704,11,-21.596,0,0.0463,0.923,0.882,0.2689999999999999,0.1989999999999999,77.851,4.0
7cY51mLPlwLkGzqqKsI8Ks,The Big Lie,O Brave Yet Ignorant Swine,Mold Monkies,False,0.433,0.898,11,-5.428,1,0.0443,6.45e-05,0.261,0.395,0.5489999999999999,127.921,4.0
4GiJRtKrTscD3MDpXoGCZ3,Resistance,1492-1992: The Legacy of Columbus,Howard Zinn,False,0.613,0.204,10,-21.252,0,0.94,0.695,9.27e-06,0.723,0.477,75.436,4.0
24em70edeXoUN9ZHgIiHfH,All Creatures of Our God and King,The Hymns Collection (2 Disc Set),Paul Cardall,False,0.317,0.076,3,-21.078000000000007,1,0.0525,0.988,0.892,0.155,0.0749,105.427,4.0
5ct34KMRqQ29i6FbB2mBkE,Où t'étais passé ?,Infréquentable,Bénabar,False,0.726,0.8009999999999999,9,-6.175,1,0.0977,0.0502,2.36e-05,0.4320000000000001,0.805,125.292,4.0
3opGgIgU4mKmDwCJFjB4rb,I Think I Love You,'Til Now,Malani,False,0.297,0.179,5,-11.672,1,0.0316,0.954,0.0004,0.11,0.158,135.172,4.0
7wr1aJfqUBBqWLPde1uaUS,"Take It Easy, Baby",Bricks in My Pillow,Robert Nighthawk,False,0.348,0.648,5,-8.081,1,0.0974,0.748,0.0,0.136,0.8490000000000001,185.86900000000003,4.0
5jhOkAbw12Ha49C0wI8dHf,Get Off My Mountain,On The Edge of Madness,The Gravetones,False,0.49,0.95,7,-4.867,1,0.0534,0.000186,9.03e-05,0.1169999999999999,0.711,99.794,4.0
3xyqMQ1m9nHrpkT3HKosDB,One Moment In Time,Music Boxes Easy Listening,Porter Music Box Co,False,0.446,0.135,6,-18.124,1,0.0421,0.8029999999999999,0.000176,0.0676,0.159,83.212,4.0
6UQ9MNrKmrKHI6njGrfPvM,Blutige Wiesen,Blutige Wiesen,Lehmanski,False,0.769,0.6859999999999999,11,-9.833,0,0.0432,0.617,8.78e-05,0.0587,0.6609999999999999,133.012,4.0
7Lcgr2yyXui8KNdu1GFYLu,A Child Is Born - Live at the Downtown Room,Prime (Live at the Downtown Room),Kenny Burrell,False,0.452,0.3,10,-15.915,1,0.0411,0.977,0.929,0.6990000000000001,0.161,123.203,3.0
68p3D4umwvCtCgQdurP7sU,Funkborne,Full Circle,Andre Delano,False,0.73,0.909,1,-4.694,1,0.13,0.302,0.769,0.3,0.921,100.98,4.0
2541LL7uu87732GS4Kz2nl,Still (feat. Cityyy),The World Is Yours,"Slim Thug', 'Cityyy",True,0.66,0.69,11,-5.655,0,0.0736,0.00525,0.0,0.303,0.11,79.01,4.0
0k5LrPJbmUTInMcOqDL7y0,Vantage Isle - DC Mix II,Vantage Isle Sessions,Deepchord,False,0.855,0.386,1,-20.985,0,0.178,0.123,0.752,0.0999,0.784,119.987,4.0
68wiOd1HUaxtn440nK60Ng,Bumble Bee,How To Choose A Sweetheart,Peter & The Penguins,False,0.735,0.491,9,-9.723,0,0.0311,0.0163,5.81e-06,0.0911,0.96,120.052,4.0
6wPCcXfmDRPdbhrQA6fCbi,Fiddlesticks,The Man From Uncle,Hugo Montenegro & His Orchestra,False,0.738,0.516,0,-13.062,1,0.0324,0.442,0.936,0.105,0.95,128.02200000000002,4.0
7pj8UHdjVnihT0ozEJJUDh,Now May we Singen,Now May We Singen: Music for Advent and Christmas,"Cecilia McDowall', 'Choir of Westminster School', 'Ben Bloor', 'Timothy Garrard",False,0.2,0.168,10,-22.358,1,0.0468,0.991,3.6e-05,0.147,0.26,81.421,4.0
