id,name,artists,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
5aM8MXDEtgmBUsysMv6Xs1,Heartbroke Out of My Mind,Brooks & Dunn,0.695,0.698,-9.547,1,0.0295,0.39,1.5e-06,0.2,0.735,130.445,4.0
6sMespmP8h5jyt1zxv4EXs,056.25,New Brutalism,0.3939999999999999,0.7909999999999999,-7.2010000000000005,0,0.0598,0.000185,0.95,0.11,0.8370000000000001,98.999,5.0
1bYQJeEIzgFa7Uf6wGI3ek,Hay leli leli / Ala bab souika,"Lofti Jormana', 'Abdessalem Zarga', 'Fathi Bouguera', 'Fathi Dahleb', 'Hichem Sallemi', 'Khaled Bekir",0.287,0.843,-11.069,0,0.0639,0.228,0.00025,0.0613,0.526,115.86,4.0
34sAPCvvZxygCRrmmx1d7a,"Dikr, Part 3",Aissaoua Brotherhood of Marrakesh,0.529,0.436,-11.286,0,0.0386,0.672,0.000281,0.0509,0.5429999999999999,137.241,4.0
1aPHH89YLneIIU8yMThkD0,"Nas - Mankind, Surah CXIV, 1-6",Hafiz Kani Karaca,0.246,0.131,-13.123,1,0.0472,0.921,0.0,0.0807,0.231,183.554,3.0
4z2NwDEkyhNSRtzsRaKyj9,Realities,Edie,0.6559999999999999,0.297,-15.734000000000002,1,0.0277,0.23,0.000229,0.102,0.281,94.074,4.0
3lmFDEnFEtd4UarGeljuzz,Animal,Edie,0.477,0.693,-6.8329999999999975,1,0.1009999999999999,0.405,0.00365,0.11,0.382,159.885,4.0
1cdduFHIjpnVUzVphOiGH3,Fever,Project: Pimento,0.3929999999999999,0.271,-14.022,0,0.145,0.715,0.109,0.1159999999999999,0.325,187.024,3.0
0rBQVlGVirGVIfMKpcbjHc,Cette jolie photo d'elle,Marie-Annick Lepine,0.616,0.341,-10.196,1,0.0325,0.7020000000000001,5.710000000000001e-05,0.0915,0.262,80.678,4.0
0O0Tid3SD9sKHCvxyYy124,One and Only,Bain Mattox,0.457,0.379,-9.608,1,0.0276,0.311,0.0,0.106,0.433,149.894,3.0
2Pk4FqoMYCdJxubu7Z3aeW,Auf Auf,Reuber,0.733,0.852,-11.045,1,0.0288,0.207,0.82,0.114,0.478,92.071,4.0
0tmQEav966W9SwYjmlK0G2,Electricity - Edit,Spiritualized,0.0948,0.915,-6.801,1,0.087,5.81e-05,0.512,0.5660000000000001,0.134,163.005,4.0
0BPgB2eeI3dBhPwu7h6lCD,Up All Night,The Saltshakers,0.418,0.976,-4.121,1,0.0928,0.000124,0.0,0.282,0.685,154.942,4.0
1TdOEH6r0TM77PVthZn65m,Hold On,Kansas,0.449,0.493,-10.828,0,0.0376,0.018,0.0,0.16,0.5579999999999999,157.944,3.0
1tji8uIdXkRT26XKI1MIaS,Yesterday Shutting Down,David Ryan Harris,0.584,0.685,-8.455,1,0.0881,0.3429999999999999,0.0,0.0939,0.57,163.389,4.0
5g9bR5iCUkcck4A8OTHpNW,Love Is A Game,Mark Medlock,0.6779999999999999,0.917,-3.475,1,0.0281,0.00509,0.0,0.119,0.877,124.99,4.0
17sfYBFo56xNFYmmrgT5ya,"String Quartet No. 9 in D Minor, Op. 34, B. 75: II. Alla Polka: Allegretto scherzando","Antonín Dvořák', 'Vlach Quartet Prague",0.421,0.107,-19.282,1,0.0474,0.981,0.111,0.0964,0.136,103.669,4.0
7zsMF3UzCuQoylwdDPNWFt,Satchidananda,Dan The Automator,0.417,0.826,-5.74,1,0.0854,0.00477,0.742,0.21,0.802,163.063,4.0
52aHLvaTD3qEGIRg9QaePL,Der Zar und das Mädchen,Mireille Mathieu,0.345,0.508,-7.091,1,0.0308,0.647,1.12e-06,0.098,0.385,104.851,4.0
45213XvIQDflfNpafrPICM,Iyawo,"Omar Sosa', 'Steve Argüelles', 'Childo Tomas', 'Angá Diaz', 'Luis Depestre",0.502,0.4589999999999999,-15.014,1,0.0475,0.6940000000000001,0.894,0.977,0.465,108.354,4.0
0MBgdgs2gWHgbUXGVxe1R1,Never In The Sun,Magneto,0.346,0.785,-5.695,0,0.0374,0.00896,0.8420000000000001,0.185,0.579,79.781,4.0
5JMUO6vmT1zoGP4qPT36T6,Ten Years On,Allister Bradley,0.6609999999999999,0.642,-5.9910000000000005,1,0.0341,0.33,0.0,0.0823,0.8170000000000001,79.99,4.0
7JkWbwxCqmm913MgcxIozF,We Are Young,GOT7,0.7859999999999999,0.639,-5.313,1,0.0584,0.254,0.0,0.1159999999999999,0.7240000000000001,140.011,4.0
2LL3Ug70qr313hlUcTd5Pn,Emo Holocaust - Live,Death By Stereo,0.3829999999999999,0.8370000000000001,-9.693,1,0.487,0.1689999999999999,3.06e-05,0.0917,0.1939999999999999,124.146,4.0
5bMDYCeNK3pSPoGBVIAOau,Could Be - Mod X Remix,Solidaze,0.794,0.8370000000000001,-7.615,1,0.104,0.0069099999999999,0.7979999999999999,0.0322,0.72,123.991,4.0
6qQoG6zx81p46MyXEvWR8B,Mind Hole,Numbers,0.301,0.7490000000000001,-5.687,1,0.0425,0.000272,0.846,0.106,0.228,119.273,4.0
3pkY9zFwe4e4qSOGGsKMdf,Horrified - Genocide WFBE Demo 1/26/86,Repulsion,0.16,0.988,-3.545,1,0.215,1.3699999999999998e-05,0.0855,0.152,0.068,164.49200000000005,4.0
6uuAy2efzEwBmfTpDWttMy,Box full o' Honey,Duran Duran,0.7,0.643,-7.0360000000000005,0,0.0289,0.141,5.18e-05,0.184,0.337,122.931,4.0
1RfeWkbbFlIu0IaRyjUOw0,"Codes, Runes, Dunes",Portastatic,0.5920000000000001,0.442,-7.15,1,0.0284,0.428,4.59e-05,0.107,0.237,86.037,4.0
66cfIVo5XcsjCSqVgkBBmS,Stick In The Mud,Smog,0.281,0.214,-14.342,1,0.0284,0.695,0.0111,0.135,0.0788,83.935,4.0
1GHBEZuU7WDk4knArSoSg3,Sovereign,Cynical Existence,0.599,0.8809999999999999,-6.4510000000000005,0,0.0403,0.000349,0.7759999999999999,0.0615,0.239,135.984,4.0
7iPlDUqdOfa1qaIAsy1XjZ,The Hallowing,Autumn Tears,0.144,0.186,-11.644,1,0.0347,0.96,0.486,0.0757,0.0578,83.665,4.0
7JNG0fs3K2OYQXu1uNWFZV,Himmel und Heimat,Roger Whittaker,0.8059999999999999,0.711,-7.3439999999999985,1,0.0251,0.488,0.0,0.0926,0.755,100.021,4.0
2nMUyirkqxDpxTlX2hdNRS,I'll BeThere,Marie Picasso,0.525,0.504,-4.283,1,0.0279,0.52,0.0,0.105,0.275,81.755,4.0
6vT1hjALQM76ddGmGdBUYg,A Different Light - Extended,UV,0.57,0.907,-10.419,0,0.0459,0.00576,0.608,0.1969999999999999,0.182,131.968,4.0
4nQWqYuK6yR8mU505B70sh,Bad Things On My Mind,Al Cook,0.5820000000000001,0.132,-16.338,1,0.0444,0.995,0.423,0.165,0.595,81.229,4.0
54zriXsmCVpChQDI5ilmMA,Commonly Linked,Will Johnson,0.612,0.264,-14.925999999999998,0,0.0416,0.957,0.527,0.123,0.31,108.68,4.0
2KcGdiXiQz4mfhzLGQMuoY,Sorry,The Outlets,0.366,0.976,-4.313,1,0.146,0.000393,0.000176,0.209,0.368,167.36700000000005,4.0
6HtS4325M3sxXzKBKnp6Iu,Someone to Watch Over Me,Andy Bey,0.4029999999999999,0.252,-26.923,1,0.264,0.929,0.00146,0.6859999999999999,0.2189999999999999,131.262,4.0
7krfwx0k8TvtE0hDvyXJo3,Kill Your Sons,Lou Reed,0.365,0.586,-11.736,1,0.0288,0.0977,0.0953,0.645,0.7390000000000001,162.30100000000004,4.0
62FZjxt1FWToohEIh9BZQk,Les Gorilles des Montagnes,Samba Mapangala & Orchestra Virunga,0.6559999999999999,0.5429999999999999,-6.776,1,0.035,0.843,0.0,0.107,0.8340000000000001,147.792,4.0
0eOMu9YTziY5H917l7sdsS,When you need,Chris Corbell,0.418,0.27,-11.011,1,0.0286,0.305,0.0123,0.11,0.332,156.03,4.0
0beMM4dNVmnvmvRKTGbgFc,Count Your Blessing Instead Of Sheep,Scott Robinson,0.168,0.159,-14.284,1,0.0406,0.982,0.266,0.178,0.128,76.811,4.0
2hRr5hDirH6Fbp4RUUWCj6,Pullin' My Tail,Karen K and the Jitterbugs,0.529,0.324,-9.308,1,0.243,0.642,0.0,0.094,0.743,189.014,4.0
5c5Vso828nY6e940Chknbk,A Child Is Born,Wesla Whitfield,0.285,0.0741,-18.62,0,0.0364,0.962,0.145,0.0907,0.076,112.35,4.0
1WDULJPoiC6NqbzB78yDFl,"String Quartet No. 54 in B-Flat Major, Op. 71, No. 1, Hob.III:69: III. Menuetto: Allegretto","Franz Joseph Haydn', 'Kodály Quartet",0.449,0.0234,-22.804,1,0.0391,0.99,0.687,0.158,0.52,139.136,3.0
7JLj9xNeOh2PnInx5eonF4,Whose Fair Hand,James Higgins,0.598,0.088,-16.058,1,0.0559999999999999,0.909,0.000109,0.3670000000000001,0.0879,126.432,4.0
3FXxJ4LkCdglhw6FMYn0NM,I Know You Said,The Kimberly Trip,0.63,0.752,-7.021,1,0.044,0.0069099999999999,0.518,0.0464,0.451,124.006,4.0
7nkAFbH5vAFbtoMwjnd6Un,The Dream of Ramses the Great,David Giro and Steve Wood,0.147,0.301,-12.078,0,0.0319,0.747,0.816,0.0555,0.0362,95.015,4.0
0pnx8JLQuAVvyZ8r3iKKLH,Manzanillo,Strunz & Farah,0.5920000000000001,0.6659999999999999,-9.181,0,0.0345,0.877,0.863,0.11,0.8440000000000001,123.887,4.0
3YWgptgo9fGgZQYr1XCZ64,"Farewell My Love, Remember Me",Pauline Scanlon,0.516,0.173,-16.995,1,0.0278,0.924,0.155,0.103,0.369,85.821,4.0
2P61DcTlpXR0tK3jkqK0l2,This is Untitled - Broken By Wast3,Autoclav1.1,0.471,0.967,-9.373,0,0.105,0.0012699999999999,0.799,0.69,0.746,160.024,4.0
2NZt0l6T7Oqwb0Fjcw8rVm,Kuzushi-Flippo,Da Duo Di Flippo De Santo,0.65,0.289,-10.003,0,0.0515,0.848,0.00291,0.336,0.526,143.464,3.0
7DL0NDeljEFeXI0EoEwTor,Noah's Shuffle,Phil Keaggy,0.623,0.409,-12.03,1,0.0263,0.6659999999999999,0.435,0.11,0.439,83.999,4.0
4IVuMSaJu7yMOK7pULJcqX,Song for Voice & Drum,Girlyman,0.613,0.418,-12.632,1,0.135,0.735,0.0,0.7240000000000001,0.7559999999999999,107.379,4.0
58Krcn55vxuFk7RSjmHCdC,The Old New York Nostalgia (2002 orchestral version): III. The Old New York Nostalgia,Various Artists,0.179,0.0581,-24.127,1,0.0409,0.963,0.826,0.0858,0.0694,148.364,3.0
0IsvdYzcv6NREz2yfvx78G,The Well of Healing,John Morgan,0.3929999999999999,0.528,-7.207000000000002,1,0.0375,0.8540000000000001,0.856,0.115,0.213,183.625,4.0
1w2WEsg9NxfIpq3pTUxi1E,En Sommerdag,Lis Sørensen,0.561,0.545,-10.765,1,0.033,0.0811,6.63e-05,0.118,0.557,139.912,4.0
339nxGDhGZTktd5TBHGTMj,Havona,Weather Report,0.321,0.775,-9.767,1,0.0382,0.341,0.115,0.0867,0.295,141.66,4.0
6xORtiqc9uNbNShJlzd2OM,Mike Said,Hightower Smith,0.518,0.63,-6.685,1,0.0566,0.0259,0.2689999999999999,0.0579999999999999,0.513,188.285,4.0
7hTDVZ4LLeCfFtC6InsKXY,(Call On) the Attacker,Attacker,0.161,0.919,-4.258,0,0.133,1.55e-05,0.0009939999999999,0.357,0.573,186.651,4.0
5PUwW2hfOOwKl143sqXlZW,I Can Feel It (Outro),Ray J,0.406,0.488,-8.972000000000003,0,0.0382,0.82,1.01e-05,0.118,0.171,139.91,4.0
5Qfz5z6h73dsriVOZMbSu9,Oh Nova Scotia,Breeze & Wilson,0.735,0.3929999999999999,-14.175999999999998,1,0.0457,0.649,0.0,0.0825,0.7190000000000001,130.202,4.0
06V9A6lVzT2LZXH3QyX0yu,A Glass of Sugar Water,Fancy Me Dead,0.405,0.8320000000000001,-7.01,0,0.0998,0.00713,0.00463,0.0978,0.304,165.393,4.0
0Kfq2zNeaQuhtwvO3ezAVA,I Luv the Game (Feat. Andre Nickatina),Gnoc,0.8009999999999999,0.519,-8.366,1,0.225,0.0275,0.0,0.307,0.6409999999999999,84.98100000000002,4.0
6DOHBT4dieEQOxRwy0ZOTm,Alba: I. Pressante,"Stephen Dembski', 'Daniel Druckman', 'Jayn Rosenfeld', 'Linda Quan', 'Eric Bartlett', 'Laura Flax', 'Robert Black",0.244,0.00773,-39.385,0,0.043,0.966,0.688,0.0577,0.0398,117.449,4.0
1sWcWDgthOikmqaHdfTfW2,"Stripped, Raped, And Strangled",Cannibal Corpse,0.256,0.952,-8.631,0,0.103,2.19e-05,0.5870000000000001,0.135,0.0724,144.481,4.0
2WxeuXC8aMslnLfLGtz9EP,No One But Jesus,Lani Stacy,0.536,0.405,-4.632,1,0.0249,0.715,0.0,0.105,0.144,95.045,4.0
0COMS46CDZWLy8A9qTarrk,Conga Dog,Beto and the Fairlanes,0.736,0.469,-9.43,1,0.109,0.266,0.0493,0.0879,0.611,97.508,4.0
4CuPcyzHJi13iuMgKpN7S3,Archgoat (Murderer Of The Sun),Faithxtractor,0.14,0.961,-5.693,1,0.123,0.00206,0.75,0.135,0.0398,84.956,4.0
2YJbkvamyfkjqmR6hLvtIW,1863,The Carnival Saloon,0.49,0.5720000000000001,-6.947,0,0.047,0.0963,1.26e-06,0.0821,0.568,120.423,4.0
0nX0l3OuiqZGtkq5icNnhG,Children of God,"Andrea Bowen', 'Bonnie Gleicher', 'Rita Glynn', 'Marguerite MacIntyre', 'Don Richard', 'Jane Eyre Ensemble",0.4270000000000001,0.369,-11.998,1,0.0499,0.82,1.15e-05,0.402,0.488,126.545,4.0
1TPDQdaZRk0xyV8hdN3poa,Crazy Life,Toad The Wet Sprocket,0.3939999999999999,0.775,-6.348,1,0.0346,0.000806,0.479,0.113,0.375,146.987,4.0
6eEhjgRIaurAmnlCrkeBg0,I Don't Know How to Say Goodbye,Engelbert Humperdinck,0.536,0.5,-12.465,1,0.026,0.14,2.13e-05,0.198,0.509,91.259,4.0
36wkiJchtnqBsezzmjyJ70,My Life Story,TMD,0.777,0.7609999999999999,-5.984,0,0.051,0.59,0.0,0.108,0.643,121.871,4.0
7duMo5Qom9NRBI2gp2usVO,Love Is Here To Stay,Marcus Roberts,0.6759999999999999,0.14,-25.017,1,0.0653,0.503,0.823,0.4970000000000001,0.455,123.16,4.0
4FuDRiBCiRdA0Plm4faE7p,How Long Has This Been Going On,Marcus Roberts,0.384,0.122,-22.114,1,0.04,0.921,0.846,0.102,0.0518,84.925,4.0
64F65LEhWLbjC2mHYkwWHC,Keep On Trying Version,"Travellers', 'Prince Jammy",0.753,0.319,-12.482,1,0.0889,0.0026,0.912,0.0869,0.789,138.721,4.0
08VVKj7NSLAseLC9npN2IO,Tu Sabes,Los Guanches,0.6609999999999999,0.657,-14.087,1,0.0493,0.568,0.0,0.0293,0.882,88.419,4.0
7l6vMVuVmQzVuUK5VnaOEG,Butterfly Effect,Roc Marciano,0.3929999999999999,0.4639999999999999,-9.201,1,0.0307,0.422,0.226,0.108,0.0846,58.51300000000001,3.0
6DDPMxirSqbOwhm27QuHqh,With Out You,"Tony Bone', 'Kai T",0.54,0.6709999999999999,-9.157,1,0.434,0.421,0.0,0.331,0.8320000000000001,160.215,4.0
0T99eJPlPUCuipPMD4tVIt,Flat Holm Island,"Studio Orchestra', 'Ben Foster",0.162,0.258,-17.636,1,0.0318,0.0739,0.956,0.129,0.108,69.42,4.0
5f1N1xYaIqNZ0NdUJIXbZO,Marlena,Frankie Valli & The Four Seasons,0.698,0.674,-8.334,1,0.0345,0.677,1.36e-05,0.3339999999999999,0.963,129.656,4.0
3cCVvIDU7iIRxzWlAZ1s96,De'il Amang the Tailors/Barrowburn/Big John McNeil,Syncopaths,0.596,0.767,-9.96,1,0.0361,0.561,0.606,0.672,0.851,117.371,4.0
0FiapiBMFBetu9vI53tbCE,Sedate Remix,Josh Roseman Unit,0.3979999999999999,0.7609999999999999,-7.846,0,0.0507,0.308,0.738,0.103,0.521,92.101,4.0
3F84AC1QUdV0keg4PwUBrb,Blanket,"Balthrop, Alabama",0.518,0.889,-4.732,1,0.0871,0.2789999999999999,0.0,0.386,0.644,81.499,4.0
2B1qd2W00WNlp0TIvzs6BO,Green Language,Nick Forté,0.313,0.904,-6.174,1,0.431,0.0151,0.00196,0.499,0.487,141.865,4.0
1TRMvyycCEiNdVnZp7XeoC,Jackie Smokes,The Nines,0.58,0.815,-6.572,1,0.0304,0.141,3.01e-05,0.351,0.91,120.04,4.0
590ifiYxX3keZUCDXVaPI9,Change On the Main Street,The Nines,0.489,0.94,-5.706,1,0.118,0.00214,0.128,0.139,0.51,135.92600000000002,4.0
5tYQKooZ4CR5GGw3VzhMg1,"Schicksalslied, Op. 54","Johannes Brahms', 'The Monteverdi Choir', 'Orchestre Révolutionnaire et Romantique', 'John Eliot Gardiner",0.157,0.0381,-23.931,1,0.0392,0.971,0.557,0.114,0.0376,134.033,5.0
452qxTyoqjOz35UpHj5IQg,Giselle: No. 20 - Allegro feroce,"Adolphe Adam', 'London Symphony Orchestra', 'Michael Tilson Thomas",0.418,0.444,-15.024,1,0.0401,0.7090000000000001,0.0585,0.0865,0.4970000000000001,123.997,4.0
2RTOc67mkNTmDWN9ESBVqX,"On, On, On, On",Mold Monkies,0.271,0.461,-16.539,1,0.05,0.000699,0.0273,0.205,0.382,114.508,4.0
2Y33mpHSi2M1oZRPjJelDd,Symbol Of The Most Hight,I Yahn I Arkestra,0.6829999999999999,0.534,-5.6110000000000015,0,0.0536,0.109,0.0,0.0953,0.563,138.718,4.0
0qEMzv8KSyegHXydJcjCk1,Next Door Neighbor,Robert Lee McCoy,0.7559999999999999,0.385,-11.095999999999998,1,0.0454,0.985,1.83e-06,0.114,0.915,96.312,4.0
79AatSrJHXrpsVYmawEvgf,Young Thing,Chet Atkins,0.595,0.568,-12.473,1,0.0449,0.1009999999999999,0.743,0.104,0.6629999999999999,171.03799999999995,4.0
7679dlrRq7OXMf3tuv5nOa,Nobody Does It Better,Too $hort,0.797,0.297,-17.883,1,0.2769999999999999,0.00813,0.0,0.107,0.3989999999999999,168.66400000000004,4.0
3ukkp7MLMYl4iggadc1qVz,Courtesy,PRhyme,0.4679999999999999,0.951,-3.34,0,0.359,0.00614,0.0,0.4,0.8109999999999999,164.136,4.0
6iwJq6OOXGoerZJOJCZEtk,"""Gelobet seist du, Jesu Christ"" BWV 91: Chorale: ""Das hat er alles uns getan""","Johann Sebastian Bach', 'Amsterdam Baroque Orchestra', 'Amsterdam Baroque Choir', 'Ton Koopman",0.2789999999999999,0.0654,-20.429,1,0.0383,0.99,0.937,0.2789999999999999,0.523,76.488,4.0
7FPSvwfYSLUlDwGEFqNLtR,Our Spring Will Come,"John Cage', 'Philipp Vandre",0.469,0.5770000000000001,-15.918,1,0.0527,0.8340000000000001,0.845,0.069,0.201,89.969,4.0
3VXdEVTbT6SLTrOLEX7MCr,Da B Side (feat. The Notorious B.I.G.),"Da Brat', 'The Notorious B.I.G.",0.8490000000000001,0.61,-10.822,1,0.154,0.0204,4.76e-06,0.0454,0.5660000000000001,99.01,4.0
5yHvwOK9nHnRVetTDBfbOK,Night's Plutonium Shore,Index,0.723,0.938,-5.7970000000000015,1,0.0425,0.0040799999999999,0.677,0.111,0.521,130.014,4.0
3IohtWsMFGLm75dCGxslcf,Pine Apple Rag - Instrumental,"Scott Joplin', 'E. Power Biggs",0.495,0.601,-16.945999999999998,1,0.0342,0.85,0.931,0.254,0.879,84.915,4.0
01rscQBRPOWhpD4Fgl2eY5,Love Song,Trace Bundy,0.426,0.27,-12.025,1,0.0298,0.64,0.804,0.124,0.0675,109.609,4.0
2e3FBxhmjY8WLKxBGbV45V,The Rusty Knight,Friedemann,0.471,0.311,-14.324000000000002,0,0.0418,0.356,0.0162,0.679,0.1689999999999999,156.869,4.0
7xA9TVPnUhd23g6s2FOIzr,Marimbalax,Lemzo Diamono,0.386,0.851,-9.435,1,0.0502,0.0541,0.873,0.36,0.7440000000000001,104.442,4.0
78IFQdrgHcrjuUlarcKOA8,Bachahama,Barry Schrader,0.0,0.0233,-9.965,0,0.0,0.652,0.7609999999999999,0.296,0.0,0.0,0.0
323yYIwswFIARqkrQYEGlQ,Want Me,Michelle Penn,0.578,0.841,-5.607,1,0.0335,0.00995,1.21e-05,0.109,0.581,107.232,4.0
5dLBsBlIlSfE5Hz5h8YcCB,Walking Slowly,Van Broussard,0.495,0.617,-4.307,1,0.0349,0.5710000000000001,0.0,0.21,0.73,82.486,4.0
7jOITiL5r3ZzmjKyNLDqV8,Roll On (feat. Afroman & B-Legit),"E-40', 'Afroman', 'B-Legit",0.918,0.62,-5.038,1,0.268,0.158,0.0,0.0422,0.726,96.989,4.0
6UmhCIyX46vtrJbRq7EHGv,Little Birdy,Pert Near Sandstone,0.632,0.638,-6.18,1,0.0299,0.622,0.0004,0.0687,0.851,96.239,4.0
79KgA8QHvaXJvTHakMXCDM,La Valse Hindoue,Les Primitifs Du Futur,0.381,0.507,-7.933,1,0.0559,0.161,0.271,0.081,0.7090000000000001,172.042,3.0
5d79awH9lDp9u8ZyiOW5M2,Rico Tumbao,The Sons Of Buena Vista,0.5489999999999999,0.706,-7.664,0,0.0461,0.395,0.00181,0.0845,0.88,95.464,4.0
5Z9gn2J75wjMsMfK1Fqa2H,"On Christmas Night, ""Sussex Carol""","Sir David Willcocks', 'Traditional', 'Choir of New College, Oxford', 'Edward Higginbottom",0.248,0.0943,-23.093000000000004,1,0.0402,0.971,0.000673,0.0904,0.223,106.316,3.0
4Fk6U8dHAqxkCw2SfoAKs3,Go Pussy Go,Pzychobitch,0.6559999999999999,0.8809999999999999,-4.42,1,0.0583,0.0447,9.08e-05,0.0343,0.928,74.994,4.0
59rCo5gXyLos7EIuEaNczG,Pzycho-Pop-Groove,Pzychobitch,0.3829999999999999,0.856,-5.502999999999999,1,0.108,0.127,0.000604,0.356,0.426,170.007,4.0
620j9IWaz8wjO3NN97mZAF,Pobre Frida,Tijuana No!,0.3329999999999999,0.867,-6.488,1,0.0742,0.00474,0.00107,0.102,0.659,154.844,4.0
0uyCpSsDF1lDan99inE9hW,Fifteen,Purveyor,0.654,0.466,-11.757,1,0.0355,0.477,0.258,0.0864,0.26,116.009,4.0
4Q7Qu1ZXPOJ5qXUjzqPNTK,Bobbie Ann Mason,Rick Trevino,0.721,0.653,-9.174,1,0.0297,0.0524,1.16e-05,0.171,0.887,117.094,4.0
1IMmNWNmf70cECi3Y0WgeG,Eliana,Os Diagonais,0.337,0.6459999999999999,-7.244,0,0.0379,0.392,0.0377,0.361,0.484,83.506,4.0
4oM94IyWxPhx6SzMFVDVhz,Looking Backward,"Ghostnaut', 'Raw Collective', 'Raw Deezy', 'Dualib', 'Jinz Moss",0.764,0.568,-7.526,1,0.3279999999999999,0.115,4.35e-05,0.259,0.291,93.081,4.0
3s6FF2QK4oqiTWy5otYtVb,Monster,Orange Nichole,0.483,0.784,-6.273,1,0.0357,0.000301,0.153,0.126,0.902,142.159,4.0
5T1q3Y8hxYqzjGTNiM6JNs,Making It Real,Pla,0.693,0.536,-5.452000000000001,0,0.027,0.105,0.0,0.113,0.659,94.936,4.0
4s8qXkW0fGwLNigyqfe7uS,Waiting For You,Indigo Soul,0.622,0.733,-6.813,1,0.0344,0.0494,0.0,0.0984,0.555,144.252,4.0
4RXAO78BfRJgEXpBMfGtZK,The Distance,Leo Abrahams,0.184,0.16,-20.499,1,0.0367,0.991,0.8340000000000001,0.152,0.1639999999999999,86.691,4.0
6ciIW7p2UN79zMchqVO8mo,Can't Keep These,Autodrone,0.307,0.887,-5.477,0,0.0599,2.33e-06,0.856,0.34,0.3289999999999999,126.995,4.0
6PqKCgBmlvLWxIPVPfcNDT,"Schafe können from Was mir behagt, ist nur die muntre Jagd, BWV 208 - Voice","Johann Sebastian Bach', 'Robert Sadin",0.307,0.0755,-20.609,1,0.0608,0.978,0.0764,0.159,0.1169999999999999,127.544,4.0
6nUUotzW5eARDKDZH3exZ6,Ave Maria - Voice,"Charles Gounod', 'Kathleen Battle', 'Robert Sadin",0.223,0.0138,-27.201,1,0.0458,0.991,0.243,0.0895,0.1119999999999999,77.433,4.0
5fPJo57f4T9PFriqQPdrLr,Piano Trio No. 1: III. Vif,"Roberto Gerhard', 'Trio Arriaga",0.22,0.0582,-23.068,1,0.0384,0.978,0.312,0.113,0.0914,171.558,4.0
5MeNVfrhqkiJ4X8Xl4sK8q,Misa Dominical De Adviento Y Cuaresma XVII: Kyrie,"Tradicional', ""Cor Monàstic De L'Abadia De Montserrat"", 'Dom Odilon Cunill",0.192,0.165,-19.238,1,0.0446,0.977,0.1119999999999999,0.0976,0.0752,61.282,4.0
2hYcg2kKt4v3WqFHcTQ9WP,Oye mi guaguanco,Tito Puente & His Orchestra,0.672,0.7759999999999999,-7.3439999999999985,0,0.0572,0.758,0.6459999999999999,0.0535,0.912,154.576,4.0
0MMNg7AzLH4rg2C9LmiZIL,Nicolas Bragg,Cub,0.297,0.772,-7.239,0,0.0376,0.143,0.8240000000000001,0.115,0.8009999999999999,145.012,4.0
2Xac2j67ZqaI0SbASlMYgZ,Nadie Se Muere,Merengue Latin Band,0.875,0.581,-6.231,1,0.075,0.0962,0.0,0.059,0.949,128.067,4.0
62dQ3dckio3WVcKTRR08te,Don’t Worry About Me (Arr. Christopher Bruerton),The King's Singers,0.236,0.0561,-24.89,1,0.0487,0.97,1.9e-05,0.187,0.0958,79.925,5.0
4zMRf5RYHmtXBkjfr4WtVX,"Piano Sonata No. 10 in C Major, K. 330: II. Andante cantabile","Wolfgang Amadeus Mozart', 'Jenő Jandó",0.475,0.0075099999999999,-29.303,1,0.0568,0.996,0.91,0.0651,0.135,100.729,4.0
4JwDWZOhmvFsoawg5GjoAT,The Birds On The Bridge,The Deep Dark Woods,0.561,0.265,-12.669,1,0.0326,0.706,0.0053799999999999,0.145,0.335,92.418,4.0
0Nmc4m1QpeQV0WOj77SYMV,Fall Down,Godhead,0.387,0.359,-10.909,1,0.0263,0.4529999999999999,2.57e-05,0.0986,0.474,111.921,5.0
4k5aQAw1j797QdOd6qaluj,Outro,Incantation,0.129,0.6809999999999999,-16.894000000000002,0,0.0572,0.46,0.8290000000000001,0.108,0.0595,88.449,5.0
78NPzpjdBP3oES96c5wWZk,Our Day Will Come,The Slackers,0.843,0.374,-16.945999999999998,0,0.213,0.439,0.3720000000000001,0.0715,0.845,138.001,4.0
1cOuYm2o11MezaNITi26gF,Blue Eyes,The Mighty Orq,0.5,0.605,-7.1110000000000015,1,0.0291,0.244,0.000358,0.1119999999999999,0.389,133.99,3.0
6bU1ZCrBul78BFygwCGHTs,All Night High,Lisa Shaw,0.74,0.88,-5.8729999999999976,0,0.0778,0.00512,0.0377,0.3279999999999999,0.5770000000000001,125.278,4.0
6TsMYskYB1BK8zq5YaH5Up,For You,Spady,0.3429999999999999,0.451,-9.521,1,0.0817,0.445,0.0,0.105,0.291,196.281,3.0
6oWHbBzqhimiD9eD3fxLSl,Zebra Lounge,Nine Pound Hammer,0.451,0.973,-4.811,1,0.0524,0.000513,6.74e-06,0.3379999999999999,0.512,128.662,4.0
55Btgo3cOjobrxgkKv13Nf,The Reading of the Gospel,Byzantine Music of the Greek Orthodox Church,0.4270000000000001,0.15,-10.279000000000002,1,0.0703,0.92,0.0,0.122,0.271,75.089,4.0
0OanmoWBlqPvAA0CVEV4oI,Good Liar,The Terminal Generation,0.402,0.947,-8.495,1,0.061,4.41e-05,0.4320000000000001,0.141,0.462,161.92600000000004,4.0
